STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1420;2024092406:17;    1;  132.0;    4.0;    4.0;   0;    85.70;2024092407:00;eor
       1420;2024092407:17;    1;  135.0;   18.0;   18.0;   0;    76.31;2024092408:00;eor
       1420;2024092408:17;    1;  132.0;   54.0;   67.0;  10;    67.56;2024092409:00;eor
       1420;2024092409:17;    1;  134.0;   70.0;   78.0;   5;    60.00;2024092410:00;eor
       1420;2024092410:17;    1;  133.0;   74.0;  114.0;  19;    54.29;2024092411:00;eor
       1420;2024092411:17;    1;  132.0;  109.0;  162.0;  32;    51.18;2024092412:00;eor
       1420;2024092412:17;    1;  138.0;   82.0;   91.0;   6;    51.20;2024092413:00;eor
       1420;2024092413:17;    1;  137.0;   43.0;   45.0;   1;    54.34;2024092414:00;eor
       1420;2024092414:17;    1;  137.0;   25.0;   25.0;   0;    60.07;2024092415:00;eor
       1420;2024092415:17;    1;  137.0;   12.0;   12.0;   0;    67.66;2024092416:00;eor
       1420;2024092416:17;    1;  135.0;   23.0;   23.0;   0;    76.43;2024092417:00;eor
       1420;2024092417:17;    1;  137.0;    2.0;    3.0;   0;    85.84;2024092418:00;eor
       1420;2024092418:17;    1;  137.0;    0.0;    0.0;   0;    95.47;2024092419:00;eor
       1420;2024092419:17;    1;  138.0;    0.0;    0.0;   0;   104.93;2024092420:00;eor
       1420;2024092420:17;    1;  138.0;    0.0;    0.0;   0;   113.77;2024092421:00;eor
       1420;2024092421:17;    1;  138.0;    0.0;    0.0;   0;   121.45;2024092422:00;eor
       1420;2024092422:17;    1;  138.0;    0.0;    0.0;   0;   127.29;2024092423:00;eor
       1420;2024092423:17;    1;  138.0;    0.0;    0.0;   0;   130.50;2024092500:00;eor
       1420;2024092500:17;    1;  138.0;    0.0;    0.0;   0;   130.52;2024092501:00;eor
       1420;2024092501:17;    1;  138.0;    0.0;    0.0;   0;   127.34;2024092502:00;eor
       1420;2024092502:17;    1;  136.0;    0.0;    0.0;   0;   121.53;2024092503:00;eor
       1420;2024092503:17;    1;  134.0;    0.0;    0.0;   0;   113.86;2024092504:00;eor
       1420;2024092504:17;    1;  134.0;    0.0;    0.0;   0;   105.04;2024092505:00;eor
       1420;2024092505:17;    1;  135.0;    0.0;    0.0;   0;    95.61;2024092506:00;eor
       1420;2024092506:17;    1;  131.0;    6.0;    7.0;   0;    86.00;2024092507:00;eor
       1420;2024092507:17;    1;  135.0;   18.0;   18.0;   0;    76.62;2024092508:00;eor
       1420;2024092508:17;    1;  132.0;   62.0;   76.0;  19;    67.89;2024092509:00;eor
       1420;2024092509:17;    1;  134.0;   68.0;   76.0;   9;    60.34;2024092510:00;eor
       1420;2024092510:17;    1;  138.0;   58.0;   60.0;   1;    54.66;2024092511:00;eor
       1420;2024092511:17;    1;  136.0;   86.0;   95.0;   5;    51.57;2024092512:00;eor
       1420;2024092512:17;    1;  135.0;   78.0;   82.0;   3;    51.58;2024092513:00;eor
       1420;2024092513:17;    1;  139.0;   50.0;   51.0;   0;    54.71;2024092514:00;eor
       1420;2024092514:17;    1;  138.0;   41.0;   42.0;   0;    60.42;2024092515:00;eor
       1420;2024092515:17;    1;  138.0;   30.0;   30.0;   0;    67.98;2024092516:00;eor
       1420;2024092516:17;    1;  138.0;   16.0;   16.0;   0;    76.73;2024092517:00;eor
       1420;2024092517:17;    1;  135.0;    5.0;    6.0;   0;    86.14;2024092518:00;eor
       1420;2024092518:17;    1;  133.0;    0.0;    0.0;   0;    95.77;2024092519:00;eor
       1420;2024092519:17;    1;  135.0;    0.0;    0.0;   0;   105.23;2024092520:00;eor
       1420;2024092520:17;    1;  137.0;    0.0;    0.0;   0;   114.09;2024092521:00;eor
       1420;2024092521:17;    1;  136.0;    0.0;    0.0;   0;   121.80;2024092522:00;eor
       1420;2024092522:17;    1;  135.0;    0.0;    0.0;   0;   127.66;2024092523:00;eor
       1420;2024092523:17;    1;  136.0;    0.0;    0.0;   0;   130.89;2024092600:00;eor
       1420;2024092600:17;    1;  137.0;    0.0;    0.0;   0;   130.91;2024092601:00;eor
       1420;2024092601:17;    1;  137.0;    0.0;    0.0;   0;   127.71;2024092602:00;eor
       1420;2024092602:17;    1;  137.0;    0.0;    0.0;   0;   121.87;2024092603:00;eor
       1420;2024092603:17;    1;  137.0;    0.0;    0.0;   0;   114.19;2024092604:00;eor
       1420;2024092604:17;    1;  138.0;    0.0;    0.0;   0;   105.35;2024092605:00;eor
       1420;2024092605:17;    1;  139.0;    0.0;    0.0;   0;    95.91;2024092606:00;eor
       1420;2024092606:17;    1;  140.0;    1.0;    1.0;   0;    86.30;2024092607:00;eor
       1420;2024092607:17;    1;  141.0;    6.0;    6.0;   0;    76.93;2024092608:00;eor
       1420;2024092608:17;    1;  141.0;   30.0;   30.0;   0;    68.21;2024092609:00;eor
       1420;2024092609:17;    1;  136.0;   31.0;   31.0;   0;    60.69;2024092610:00;eor
       1420;2024092610:17;    1;  138.0;   30.0;   30.0;   0;    55.03;2024092611:00;eor
       1420;2024092611:17;    1;  142.0;   36.0;   37.0;   0;    51.95;2024092612:00;eor
       1420;2024092612:17;    1;  142.0;   48.0;   48.0;   0;    51.97;2024092613:00;eor
       1420;2024092613:17;    1;  143.0;   21.0;   21.0;   0;    55.08;2024092614:00;eor
       1420;2024092614:17;    1;  144.0;    9.0;   10.0;   0;    60.76;2024092615:00;eor
       1420;2024092615:17;    1;  142.0;    6.0;    6.0;   0;    68.31;2024092616:00;eor
       1420;2024092616:17;    1;  141.0;    5.0;    5.0;   0;    77.04;2024092617:00;eor
       1420;2024092617:17;    1;  141.0;    2.0;    2.0;   0;    86.44;2024092618:00;eor
       1420;2024092618:17;    1;  141.0;    0.0;    0.0;   0;    96.07;2024092619:00;eor
       1420;2024092619:16;    1;  140.0;    0.0;    0.0;   0;   105.54;2024092620:00;eor
       1420;2024092620:16;    1;  137.0;    0.0;    0.0;   0;   114.41;2024092621:00;eor
       1420;2024092621:16;    1;  121.0;    0.0;    0.0;   0;   122.15;2024092622:00;eor
       1420;2024092622:16;    1;  130.0;    0.0;    0.0;   0;   128.03;2024092623:00;eor
       1420;2024092623:16;    1;  125.0;    0.0;    0.0;   0;   131.28;2024092700:00;eor
       1420;2024092700:16;    1;  113.0;    0.0;    0.0;   0;   131.29;2024092701:00;eor
       1420;2024092701:16;    1;  129.0;    0.0;    0.0;   0;   128.08;2024092702:00;eor
       1420;2024092702:16;    1;  134.0;    0.0;    0.0;   0;   122.22;2024092703:00;eor
       1420;2024092703:16;    1;  131.0;    0.0;    0.0;   0;   114.51;2024092704:00;eor
       1420;2024092704:16;    1;  131.0;    0.0;    0.0;   0;   105.66;2024092705:00;eor
       1420;2024092705:16;    1;  132.0;    0.0;    0.0;   0;    96.21;2024092706:00;eor
       1420;2024092706:16;    1;  132.0;    5.0;    5.0;   0;    86.60;2024092707:00;eor
       1420;2024092707:16;    1;  130.0;   36.0;   52.0;  25;    77.24;2024092708:00;eor
       1420;2024092708:16;    1;  122.0;   50.0;  103.0;  42;    68.54;2024092709:00;eor
       1420;2024092709:16;    1;  126.0;   70.0;  109.0;  33;    61.04;2024092710:00;eor
       1420;2024092710:16;    1;  127.0;   86.0;  123.0;  18;    55.40;2024092711:00;eor
       1420;2024092711:16;    1;  131.0;   98.0;  103.0;   1;    52.34;2024092712:00;eor
       1420;2024092712:16;    1;  127.0;   68.0;   69.0;   0;    52.36;2024092713:00;eor
       1420;2024092713:16;    1;  128.0;   82.0;   88.0;   2;    55.45;2024092714:00;eor
       1420;2024092714:16;    1;  129.0;   61.0;   63.0;   1;    61.11;2024092715:00;eor
       1420;2024092715:16;    1;  119.0;   52.0;   81.0;  21;    68.63;2024092716:00;eor
       1420;2024092716:16;    1;  116.0;   26.0;   69.0;  54;    77.35;2024092717:00;eor
       1420;2024092717:16;    1;  108.0;    7.0;   14.0;  26;    86.74;2024092718:00;eor
       1420;2024092718:16;    1;  118.0;    0.0;    0.0;   0;    96.37;2024092719:00;eor
       1420;2024092719:16;    1;  114.0;    0.0;    0.0;   0;   105.85;2024092720:00;eor
       1420;2024092720:16;    1;  108.0;    0.0;    0.0;   0;   114.73;2024092721:00;eor
       1420;2024092721:16;    1;  118.0;    0.0;    0.0;   0;   122.49;2024092722:00;eor
       1420;2024092722:16;    1;  116.0;    0.0;    0.0;   0;   128.40;2024092723:00;eor
       1420;2024092723:16;    1;  126.0;    0.0;    0.0;   0;   131.66;2024092800:00;eor
       1420;2024092800:16;    1;  132.0;    0.0;    0.0;   0;   131.68;2024092801:00;eor
       1420;2024092801:16;    1;  131.0;    0.0;    0.0;   0;   128.45;2024092802:00;eor
       1420;2024092802:16;    1;  130.0;    0.0;    0.0;   0;   122.56;2024092803:00;eor
       1420;2024092803:16;    1;  127.0;    0.0;    0.0;   0;   114.83;2024092804:00;eor
       1420;2024092804:16;    1;  122.0;    0.0;    0.0;   0;   105.96;2024092805:00;eor
       1420;2024092805:16;    1;  113.0;    0.0;    0.0;   0;    96.51;2024092806:00;eor
       1420;2024092806:16;    1;  111.0;    9.0;    9.0;   0;    86.90;2024092807:00;eor
       1420;2024092807:16;    1;  116.0;   25.0;   29.0;   6;    77.54;2024092808:00;eor
       1420;2024092808:16;    1;  111.0;   58.0;  114.0;  51;    68.86;2024092809:00;eor
       1420;2024092809:16;    1;  114.0;   58.0;  106.0;  28;    61.39;2024092810:00;eor
       1420;2024092810:16;    1;  117.0;   56.0;  106.0;  20;    55.77;2024092811:00;eor
       1420;2024092811:16;    1;  121.0;   87.0;  184.0;  38;    52.73;2024092812:00;eor
       1420;2024092812:16;    1;  117.0;   85.0;  181.0;  45;    52.74;2024092813:00;eor
       1420;2024092813:16;    1;  110.0;   58.0;  187.0;  54;    55.82;2024092814:00;eor
       1420;2024092814:16;    1;  111.0;   47.0;  172.0;  57;    61.46;2024092815:00;eor
       1420;2024092815:16;    1;  119.0;   50.0;   59.0;   6;    68.96;2024092816:00;eor
       1420;2024092816:16;    1;  110.0;   29.0;   76.0;  60;    77.66;2024092817:00;eor
       1420;2024092817:16;    1;  104.0;    6.0;   13.0;  25;    87.04;2024092818:00;eor
       1420;2024092818:16;    1;  103.0;    0.0;    0.0;   0;    96.67;2024092819:00;eor
       1420;2024092819:16;    1;  104.0;    0.0;    0.0;   0;   106.15;2024092820:00;eor
       1420;2024092820:16;    1;  102.0;    0.0;    0.0;   0;   115.06;2024092821:00;eor
       1420;2024092821:16;    1;  100.0;    0.0;    0.0;   0;   122.84;2024092822:00;eor
       1420;2024092822:16;    1;  103.0;    0.0;    0.0;   0;   128.77;2024092823:00;eor
       1420;2024092823:16;    1;  101.0;    0.0;    0.0;   0;   132.05;2024092900:00;eor
       1420;2024092900:16;    1;  100.0;    0.0;    0.0;   0;   132.07;2024092901:00;eor
       1420;2024092901:16;    1;  100.0;    0.0;    0.0;   0;   128.82;2024092902:00;eor
       1420;2024092902:16;    1;  105.0;    0.0;    0.0;   0;   122.91;2024092903:00;eor
       1420;2024092903:16;    1;   98.0;    0.0;    0.0;   0;   115.15;2024092904:00;eor
       1420;2024092904:16;    1;   96.0;    0.0;    0.0;   0;   106.27;2024092905:00;eor
       1420;2024092905:16;    1;   95.0;    0.0;    0.0;   0;    96.81;2024092906:00;eor
       1420;2024092906:16;    1;   95.0;    7.0;   12.0;  30;    87.20;2024092907:00;eor
       1420;2024092907:16;    1;   98.0;   19.0;   61.0;  60;    77.85;2024092908:00;eor
       1420;2024092908:16;    1;   -999;   26.0;  115.0;  60;    69.19;2024092909:00;eor
       1420;2024092909:16;    1;  107.0;   74.0;  128.0;  50;    61.74;2024092910:00;eor
       1420;2024092910:16;    1;  105.0;   44.0;  158.0;  46;    56.15;2024092911:00;eor
       1420;2024092911:16;    1;  110.0;   71.0;  170.0;  42;    53.11;2024092912:00;eor
       1420;2024092912:16;    1;  114.0;   95.0;  168.0;  46;    53.13;2024092913:00;eor
       1420;2024092913:16;    1;  112.0;   92.0;  133.0;  35;    56.19;2024092914:00;eor
       1420;2024092914:16;    1;  115.0;   80.0;   82.0;   0;    61.81;2024092915:00;eor
       1420;2024092915:16;    1;  114.0;   64.0;   70.0;   0;    69.28;2024092916:00;eor
       1420;2024092916:16;    1;  118.0;   25.0;   26.0;   0;    77.97;2024092917:00;eor
       1420;2024092917:16;    1;  118.0;    7.0;    7.0;   0;    87.34;2024092918:00;eor
       1420;2024092918:16;    1;  117.0;    0.0;    0.0;   0;    96.97;2024092919:00;eor
       1420;2024092919:15;    1;  116.0;    0.0;    0.0;   0;   106.46;2024092920:00;eor
       1420;2024092920:15;    1;  112.0;    0.0;    0.0;   0;   115.38;2024092921:00;eor
       1420;2024092921:15;    1;  103.0;    0.0;    0.0;   0;   123.18;2024092922:00;eor
       1420;2024092922:15;    1;  103.0;    0.0;    0.0;   0;   129.14;2024092923:00;eor
       1420;2024092923:15;    1;  112.0;    0.0;    0.0;   0;   132.44;2024093000:00;eor
       1420;2024093000:15;    1;  117.0;    0.0;    0.0;   0;   132.45;2024093001:00;eor
       1420;2024093001:15;    1;  119.0;    0.0;    0.0;   0;   129.19;2024093002:00;eor
       1420;2024093002:15;    1;  111.0;    0.0;    0.0;   0;   123.25;2024093003:00;eor
       1420;2024093003:15;    1;  107.0;    0.0;    0.0;   0;   115.47;2024093004:00;eor
       1420;2024093004:15;    1;  106.0;    0.0;    0.0;   0;   106.57;2024093005:00;eor
       1420;2024093005:15;    1;  116.0;    0.0;    0.0;   0;    97.10;2024093006:00;eor
       1420;2024093006:15;    1;  125.0;    3.0;    3.0;   0;    87.50;2024093007:00;eor
       1420;2024093007:15;    1;  125.0;   21.0;   21.0;   0;    78.16;2024093008:00;eor
       1420;2024093008:15;    1;  127.0;   35.0;   35.0;   0;    69.51;2024093009:00;eor
       1420;2024093009:15;    1;  128.0;   52.0;   52.0;   0;    62.08;2024093010:00;eor
       1420;2024093010:15;    1;  130.0;   38.0;   38.0;   0;    56.52;2024093011:00;eor
       1420;2024093011:15;    1;  132.0;   24.0;   24.0;   0;    53.50;2024093012:00;eor
       1420;2024093012:15;    1;  133.0;   29.0;   29.0;   0;    53.52;2024093013:00;eor
       1420;2024093013:15;    1;  135.0;   28.0;   28.0;   0;    56.56;2024093014:00;eor
       1420;2024093014:15;    1;  136.0;   19.0;   19.0;   0;    62.16;2024093015:00;eor
       1420;2024093015:15;    1;  137.0;   12.0;   12.0;   0;    69.61;2024093016:00;eor
       1420;2024093016:15;    1;  137.0;   13.0;   13.0;   0;    78.28;2024093017:00;eor
       1420;2024093017:15;    1;  138.0;    3.0;    3.0;   0;    87.64;2024093018:00;eor
       1420;2024093018:15;    1;  138.0;    0.0;    0.0;   0;    97.26;2024093019:00;eor
       1420;2024093019:15;    1;  135.0;    0.0;    0.0;   0;   106.76;2024093020:00;eor
       1420;2024093020:15;    1;  135.0;    0.0;    0.0;   0;   115.70;2024093021:00;eor
       1420;2024093021:15;    1;  137.0;    0.0;    0.0;   0;   123.52;2024093022:00;eor
       1420;2024093022:15;    1;  137.0;    0.0;    0.0;   0;   129.51;2024093023:00;eor
       1420;2024093023:15;    1;  138.0;    0.0;    0.0;   0;   132.82;2024100100:00;eor
       1420;2024100100:15;    1;  138.0;    0.0;    0.0;   0;   132.84;2024100101:00;eor
       1420;2024100101:15;    1;  136.0;    0.0;    0.0;   0;   129.55;2024100102:00;eor
       1420;2024100102:15;    1;  135.0;    0.0;    0.0;   0;   123.59;2024100103:00;eor
       1420;2024100103:15;    1;  134.0;    0.0;    0.0;   0;   115.79;2024100104:00;eor
       1420;2024100104:15;    1;  127.0;    0.0;    0.0;   0;   106.88;2024100105:00;eor
       1420;2024100105:15;    1;  119.0;    0.0;    0.0;   0;    97.40;2024100106:00;eor
       1420;2024100106:15;    1;  122.0;    8.0;    9.0;  13;    87.80;2024100107:00;eor
       1420;2024100107:15;    1;  127.0;   27.0;   29.0;   5;    78.47;2024100108:00;eor
       1420;2024100108:15;    1;  124.0;   62.0;   74.0;  12;    69.84;2024100109:00;eor
       1420;2024100109:15;    1;  118.0;   66.0;  138.0;  44;    62.43;2024100110:00;eor
       1420;2024100110:15;    1;  132.0;   89.0;  102.0;   9;    56.89;2024100111:00;eor
       1420;2024100111:15;    1;  134.0;   54.0;   55.0;   0;    53.89;2024100112:00;eor
       1420;2024100112:15;    1;  133.0;   65.0;   65.0;   0;    53.90;2024100113:00;eor
       1420;2024100113:15;    1;  133.0;   68.0;   69.0;   0;    56.93;2024100114:00;eor
       1420;2024100114:15;    1;  132.0;   54.0;   56.0;   1;    62.50;2024100115:00;eor
       1420;2024100115:15;    1;  130.0;   50.0;   52.0;   1;    69.93;2024100116:00;eor
       1420;2024100116:15;    1;  124.0;   31.0;   44.0;  18;    78.59;2024100117:00;eor
       1420;2024100117:15;    1;  124.0;    6.0;    7.0;   0;    87.94;2024100118:00;eor
       1420;2024100118:15;    1;  109.0;    0.0;    0.0;   0;    97.56;2024100119:00;eor
       1420;2024100119:15;    1;  106.0;    0.0;    0.0;   0;   107.07;2024100120:00;eor
       1420;2024100120:15;    1;  104.0;    0.0;    0.0;   0;   116.02;2024100121:00;eor
       1420;2024100121:15;    1;  104.0;    0.0;    0.0;   0;   123.86;2024100122:00;eor
       1420;2024100122:15;    1;  109.0;    0.0;    0.0;   0;   129.87;2024100123:00;eor
       1420;2024100123:15;    1;  114.0;    0.0;    0.0;   0;   133.21;2024100200:00;eor
       1420;2024100200:15;    1;  117.0;    0.0;    0.0;   0;   133.22;2024100201:00;eor
       1420;2024100201:15;    1;  120.0;    0.0;    0.0;   0;   129.92;2024100202:00;eor
       1420;2024100202:15;    1;  122.0;    0.0;    0.0;   0;   123.93;2024100203:00;eor
       1420;2024100203:15;    1;  124.0;    0.0;    0.0;   0;   116.11;2024100204:00;eor
       1420;2024100204:15;    1;  129.0;    0.0;    0.0;   0;   107.18;2024100205:00;eor
       1420;2024100205:15;    1;  128.0;    0.0;    0.0;   0;    97.70;2024100206:00;eor
       1420;2024100206:15;    1;  127.0;    3.0;    3.0;   0;    88.10;2024100207:00;eor
       1420;2024100207:15;    1;  123.0;   21.0;   22.0;   2;    78.78;2024100208:00;eor
       1420;2024100208:15;    1;  123.0;   36.0;   37.0;   0;    70.16;2024100209:00;eor
       1420;2024100209:15;    1;  126.0;   40.0;   41.0;   0;    62.78;2024100210:00;eor
       1420;2024100210:15;    1;  126.0;   67.0;   71.0;   1;    57.26;2024100211:00;eor
       1420;2024100211:15;    1;  122.0;  133.0;  213.0;  43;    54.27;2024100212:00;eor
       1420;2024100212:15;    1;  123.0;   81.0;  188.0;  45;    54.29;2024100213:00;eor
       1420;2024100213:15;    1;  119.0;   32.0;   59.0;  12;    57.30;2024100214:00;eor
       1420;2024100214:15;    1;  115.0;   46.0;  166.0;  56;    62.85;2024100215:00;eor
       1420;2024100215:15;    1;  127.0;   50.0;   67.0;  16;    70.26;2024100216:00;eor
       1420;2024100216:15;    1;  131.0;   24.0;   29.0;   9;    78.89;2024100217:00;eor
       1420;2024100217:15;    1;  129.0;    4.0;    4.0;   0;    88.23;2024100218:00;eor
